AircraftId,Date,AircraftType,Origin,Destination,DepartureAEST,ArrivalAEST,Duration,,,,,,,,,,,,,,,,,,,
FD601,14/7/2022,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),4:53 am,6:05 am,72,,,,,,,,,,,,,,,,,,,
FD493,14/7/2022,BE20,Charleville (CTL / YBCV),Thargomindah (XTG / YTGM),7:15 am,8:03 am,48,,,,,,,,,,,,,,,,,,,
FD534,14/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Port Pirie (PPI / YPIR),8:05 am,8:36 am,31,,,,,,,,,,,,,,,,,,,
FD425,14/7/2022,BE20,Bundaberg (BDB / YBUD),Moura (YMOU),8:18 am,8:59 am,41,,,,,,,,,,,,,,,,,,,
FD467,14/7/2022,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),8:28 am,9:44 am,76,,,,,,,,,,,,,,,,,,,
FD211,14/7/2022,B350,Dubbo (DBO / YSDU),Brewarrina (BWQ / YBRW),8:31 am,9:10 am,39,,,,,,,,,,,,,,,,,,,
FD596,14/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Port Pirie (PPI / YPIR),8:44 am,9:15 am,31,,,,,,,,,,,,,,,,,,,
FD456,14/7/2022,BE20,Rockhampton (ROK / YBRK),Maroochydore/Sunshine Coast (MCY / YBSU),9:23 am,10:30 am,67,,,,,,,,,,,,,,,,,,,
FD425,14/7/2022,BE20,Moura (YMOU),Rockhampton (ROK / YBRK),9:24 am,9:47 am,23,,,,,,,,,,,,,,,,,,,
FD543,14/7/2022,PC12,Port Augusta (PUG / YPAG),Marree (YMRE),9:49 am,10:32 am,43,,,,,,,,,,,,,,,,,,,
FD478,14/7/2022,BE20,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),10:00 am,10:39 am,39,,,,,,,,,,,,,,,,,,,
FD601,14/7/2022,PC12,Kalgoorlie-Boulder (KGI / YPKG),Esperance (EPR / YESP),10:05 am,10:49 am,44,,,,,,,,,,,,,,,,,,,
FD423,14/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),10:06 am,12:04 pm,118,,,,,,,,,,,,,,,,,,,
FD629,14/7/2022,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),10:31 am,12:14 pm,103,,,,,,,,,,,,,,,,,,,
FD425,14/7/2022,BE20,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),10:41 am,11:19 am,38,,,,,,,,,,,,,,,,,,,
FD480,14/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Mackay (MKY / YBMK),10:51 am,11:39 am,48,,,,,,,,,,,,,,,,,,,
FD493,14/7/2022,BE20,Thargomindah (XTG / YTGM),Charleville (CTL / YBCV),11:21 am,12:02 pm,41,,,,,,,,,,,,,,,,,,,
FD601,14/7/2022,PC12,Esperance (EPR / YESP),Jandakot (JAD / YPJT),11:32 am,1:15 pm,103,,,,,,,,,,,,,,,,,,,
FD534,14/7/2022,PC12,Port Pirie (PPI / YPIR),Kingscote (KGC / YKSC),11:37 am,12:20 pm,43,,,,,,,,,,,,,,,,,,,
FD467,14/7/2022,BE20,Rockhampton (ROK / YBRK),Brisbane (BNE / YBBN),11:48 am,1:08 pm,80,,,,,,,,,,,,,,,,,,,
FD543,14/7/2022,PC12,Marree (YMRE),Ernabella (ERB / YERN),11:48 am,1:22 pm,94,,,,,,,,,,,,,,,,,,,
FD630J,14/7/2022,PC24,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),11:54 am,2:22 pm,148,,,,,,,,,,,,,,,,,,,
FD427,14/7/2022,B350,Brisbane (BNE / YBBN),Wellcamp Airport (WTB / YBWW),11:55 am,12:20 pm,25,,,,,,,,,,,,,,,,,,,
FD596,14/7/2022,PC12,Port Pirie (PPI / YPIR),Adelaide Int'l (ADL / YPAD),12:17 pm,12:48 pm,31,,,,,,,,,,,,,,,,,,,
FD425,14/7/2022,BE20,Bundaberg (BDB / YBUD),Maroochydore/Sunshine Coast (MCY / YBSU),12:28 pm,1:05 pm,37,,,,,,,,,,,,,,,,,,,
FD849,14/7/2022,PC12,Alice Springs (ASP / YBAS),Tennant Creek (TCA / YTNK),12:41 pm,2:38 pm,117,,,,,,,,,,,,,,,,,,,
FD849,14/7/2022,PC12,Alice Springs (ASP / YBAS),Ayers Rock (AYQ / YAYE),12:48 pm,1:35 pm,47,,,,,,,,,,,,,,,,,,,
FD856,14/7/2022,PC12,Alice Springs (ASP / YBAS),Ayers Rock (AYQ / YAYE),12:48 pm,1:35 pm,47,,,,,,,,,,,,,,,,,,,
FD478,14/7/2022,BE20,Emerald (EMD / YEML),Rockhampton (ROK / YBRK),12:54 pm,1:26 pm,32,,,,,,,,,,,,,,,,,,,
FD427,14/7/2022,B350,Wellcamp Airport (WTB / YBWW),Charleville (CTL / YBCV),12:54 pm,2:14 pm,80,,,,,,,,,,,,,,,,,,,
FD534,14/7/2022,PC12,Kingscote (KGC / YKSC),Adelaide Int'l (ADL / YPAD),12:56 pm,1:26 pm,30,,,,,,,,,,,,,,,,,,,
FD480,14/7/2022,B350,Mackay (MKY / YBMK),Proserpine / Whitsunday Coast (PPP / YBPN),1:02 pm,1:20 pm,18,,,,,,,,,,,,,,,,,,,
FD456,14/7/2022,BE20,Maroochydore/Sunshine Coast (MCY / YBSU),Longreach (YLRE),1:08 pm,3:13 pm,125,,,,,,,,,,,,,,,,,,,
FD213,14/7/2022,BE20,Dubbo (DBO / YSDU),Bankstown (BWU / YSBK),1:30 pm,2:28 pm,58,,,,,,,,,,,,,,,,,,,
FD425,14/7/2022,BE20,Maroochydore/Sunshine Coast (MCY / YBSU),Gayndah (GAH / YGAY),1:35 pm,2:05 pm,30,,,,,,,,,,,,,,,,,,,
FD543,14/7/2022,PC12,Ernabella (ERB / YERN),Marree (YMRE),1:39 pm,3:06 pm,87,,,,,,,,,,,,,,,,,,,
FD493,14/7/2022,BE20,Charleville (CTL / YBCV),Thargomindah (XTG / YTGM),1:42 pm,2:29 pm,47,,,,,,,,,,,,,,,,,,,
FD608,14/7/2022,PC12,Port Hedland Int'l (PHE / YPPD),RAAF Learmonth (LEA / YPLM),1:56 pm,3:17 pm,81,,,,,,,,,,,,,,,,,,,
FD480,14/7/2022,B350,Proserpine / Whitsunday Coast (PPP / YBPN),Townsville Int'l / RAAF (TSV / YBTL),2:07 pm,2:46 pm,39,,,,,,,,,,,,,,,,,,,
FD425,14/7/2022,BE20,Gayndah (GAH / YGAY),Bundaberg (BDB / YBUD),2:27 pm,2:46 pm,19,,,,,,,,,,,,,,,,,,,
FD248,14/7/2022,BE20,Broken Hill (BHQ / YBHI),Adelaide Int'l (ADL / YPAD),2:51 pm,3:56 pm,65,,,,,,,,,,,,,,,,,,,
FD534,14/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Naracoorte (NAC / YNRC),2:57 pm,3:45 pm,48,,,,,,,,,,,,,,,,,,,
FD629,14/7/2022,PC12,Meekatharra (MKR / YMEK),Broome Int'l (BME / YBRM),3:03 pm,5:24 pm,141,,,,,,,,,,,,,,,,,,,
FD596,14/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Mount Gambier (MGB / YMTG),3:10 pm,4:04 pm,54,,,,,,,,,,,,,,,,,,,
FD213,14/7/2022,BE20,Bankstown (BWU / YSBK),Dubbo (DBO / YSDU),3:23 pm,4:09 pm,46,,,,,,,,,,,,,,,,,,,
FD423,14/7/2022,B350,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),3:25 pm,5:05 pm,100,,,,,,,,,,,,,,,,,,,
FD478,14/7/2022,BE20,Rockhampton (ROK / YBRK),Moura (YMOU),3:29 pm,3:55 pm,26,,,,,,,,,,,,,,,,,,,
FD493,14/7/2022,BE20,Thargomindah (XTG / YTGM),Charleville (CTL / YBCV),3:33 pm,4:13 pm,40,,,,,,,,,,,,,,,,,,,
FD427,14/7/2022,B350,Charleville (CTL / YBCV),Wellcamp Airport (WTB / YBWW),3:35 pm,4:44 pm,69,,,,,,,,,,,,,,,,,,,
FD456,14/7/2022,BE20,Longreach (YLRE),Rockhampton (ROK / YBRK),3:42 pm,4:54 pm,72,,,,,,,,,,,,,,,,,,,
FD211,14/7/2022,B350,Brewarrina (BWQ / YBRW),Dubbo (DBO / YSDU),3:45 pm,4:32 pm,47,,,,,,,,,,,,,,,,,,,
FD608,14/7/2022,PC12,RAAF Learmonth (LEA / YPLM),Jandakot (JAD / YPJT),3:47 pm,6:09 pm,142,,,,,,,,,,,,,,,,,,,
FD480,14/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Mackay (MKY / YBMK),3:54 pm,4:41 pm,47,,,,,,,,,,,,,,,,,,,
FD534,14/7/2022,PC12,Naracoorte (NAC / YNRC),Adelaide Int'l (ADL / YPAD),4:10 pm,4:59 pm,49,,,,,,,,,,,,,,,,,,,
FD543,14/7/2022,PC12,Marree (YMRE),Port Augusta (PUG / YPAG),4:16 pm,5:04 pm,48,,,,,,,,,,,,,,,,,,,
FD630J,14/7/2022,PC24,Broome Int'l (BME / YBRM),Jandakot (JAD / YPJT),4:18 pm,6:56 pm,158,,,,,,,,,,,,,,,,,,,
FD849,14/7/2022,PC12,Ayers Rock (AYQ / YAYE),Alice Springs (ASP / YBAS),4:22 pm,5:02 pm,40,,,,,,,,,,,,,,,,,,,
FD478,14/7/2022,BE20,Moura (YMOU),Rockhampton (ROK / YBRK),4:30 pm,4:52 pm,22,,,,,,,,,,,,,,,,,,,
FD601,14/7/2022,PC12,Jandakot (JAD / YPJT),Kalgoorlie-Boulder (KGI / YPKG),4:35 pm,5:47 pm,72,,,,,,,,,,,,,,,,,,,
FD423,14/7/2022,B350,Mackay (MKY / YBMK),Townsville Int'l / RAAF (TSV / YBTL),5:13 pm,5:56 pm,43,,,,,,,,,,,,,,,,,,,
FD427,14/7/2022,B350,Wellcamp Airport (WTB / YBWW),Brisbane (BNE / YBBN),5:30 pm,5:58 pm,28,,,,,,,,,,,,,,,,,,,
FD248,14/7/2022,BE20,Adelaide Int'l (ADL / YPAD),White Cliffs (YWHC),5:45 pm,7:00 pm,75,,,,,,,,,,,,,,,,,,,
FD874,14/7/2022,PC12,Darwin Int'l / RAAF (DRW / YPDN),Bathurst Island (BRT / YBTI),5:47 pm,6:03 pm,16,,,,,,,,,,,,,,,,,,,
FD596,14/7/2022,PC12,Mount Gambier (MGB / YMTG),Adelaide Int'l (ADL / YPAD),5:59 pm,6:57 pm,58,,,,,,,,,,,,,,,,,,,
FD629,14/7/2022,PC12,Broome Int'l (BME / YBRM),Fitzroy Crossing (FIZ / YFTZ),6:01 pm,6:55 pm,54,,,,,,,,,,,,,,,,,,,
FD874,14/7/2022,PC12,Bathurst Island (BRT / YBTI),Darwin Int'l / RAAF (DRW / YPDN),6:14 pm,6:27 pm,13,,,,,,,,,,,,,,,,,,,
FD630J,14/7/2022,PC24,Jandakot (JAD / YPJT),Geraldton (GET / YGEL),6:23 pm,7:11 pm,48,,,,,,,,,,,,,,,,,,,
FD596,14/7/2022,Unknown,Adelaide Int'l (ADL / YPAD),Adelaide Int'l (ADL / YPAD),6:58 pm,6:58 pm,0,,,,,,,,,,,,,,,,,,,
FD623,14/7/2022,PC12,Jandakot (JAD / YPJT),Broome Int'l (BME / YBRM),7:07 pm,11:16 pm,249,,,,,,,,,,,,,,,,,,,
FD608,14/7/2022,PC12,Jandakot (JAD / YPJT),Port Hedland Int'l (PHE / YPPD),7:19 pm,10:37 pm,198,,,,,,,,,,,,,,,,,,,
FD534,14/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Port Lincoln (PLO / YPLC),7:42 pm,8:24 pm,42,,,,,,,,,,,,,,,,,,,
FD493,14/7/2022,BE20,Charleville (CTL / YBCV),Miles Airport (WLE / YMLS),7:47 pm,8:36 pm,49,,,,,,,,,,,,,,,,,,,
FD248,14/7/2022,BE20,White Cliffs (YWHC),Broken Hill (BHQ / YBHI),7:51 pm,8:23 pm,32,,,,,,,,,,,,,,,,,,,
FD467,14/7/2022,BE20,Brisbane (BNE / YBBN),Hervey Bay (HVB / YHBA),7:56 pm,8:32 pm,36,,,,,,,,,,,,,,,,,,,
FD423,14/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Normanton (YNTN),8:11 pm,9:38 pm,87,,,,,,,,,,,,,,,,,,,
FD425,14/7/2022,BE20,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),8:14 pm,9:03 pm,49,,,,,,,,,,,,,,,,,,,
FD449,14/7/2022,B350,Rockhampton (ROK / YBRK),Bundaberg (BDB / YBUD),8:46 pm,9:25 pm,39,,,,,,,,,,,,,,,,,,,
FD534,14/7/2022,PC12,Port Lincoln (PLO / YPLC),Kadina (YKDI),9:11 pm,9:40 pm,29,,,,,,,,,,,,,,,,,,,
FD493,14/7/2022,BE20,Miles Airport (WLE / YMLS),Toowoomba (YTWB),9:14 pm,9:47 pm,33,,,,,,,,,,,,,,,,,,,
FD467,14/7/2022,BE20,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),9:23 pm,10:09 pm,46,,,,,,,,,,,,,,,,,,,
FD629,14/7/2022,PC12,Fitzroy Crossing (FIZ / YFTZ),Broome Int'l (BME / YBRM),9:45 pm,10:41 pm,56,,,,,,,,,,,,,,,,,,,
FD449,14/7/2022,B350,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),9:46 pm,10:36 pm,50,,,,,,,,,,,,,,,,,,,
FD423,14/7/2022,B350,Normanton (YNTN),Townsville Int'l / RAAF (TSV / YBTL),10:00 pm,11:21 pm,81,,,,,,,,,,,,,,,,,,,
FD534,14/7/2022,PC12,Kadina (YKDI),Adelaide Int'l (ADL / YPAD),10:10 pm,10:33 pm,23,,,,,,,,,,,,,,,,,,,
FD416,14/7/2022,BE20,Mount Isa (ISA / YBMA),Boulia (BQL / YBOU),10:20 pm,11:04 pm,44,,,,,,,,,,,,,,,,,,,
FD425,14/7/2022,BE20,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),10:22 pm,10:55 pm,33,,,,,,,,,,,,,,,,,,,
FD630J,14/7/2022,PC24,Geraldton (GET / YGEL),Jandakot (JAD / YPJT),10:24 pm,11:02 pm,38,,,,,,,,,,,,,,,,,,,
FD596,14/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Kingston (YKIG),10:55 pm,11:32 pm,37,,,,,,,,,,,,,,,,,,,
FD493,14/7/2022,BE20,Toowoomba (YTWB),Charleville (CTL / YBCV),11:03 pm,12:11 am,68,,,,,,,,,,,,,,,,,,,
FD416,14/7/2022,BE20,Boulia (BQL / YBOU),Mount Isa (ISA / YBMA),11:18 pm,11:54 pm,36,,,,,,,,,,,,,,,,,,,
FD427,14/7/2022,B350,Brisbane (BNE / YBBN),Gladstone (GLT / YGLA),11:39 pm,12:35 am,56,,,,,,,,,,,,,,,,,,,
FD493,14/7/2022,BE20,Kingaroy (KGY / YKRY),Toowoomba (YTWB),11:42 pm,12:04 am,698,,,,,,,,,,,,,,,,,,,
FD449,14/7/2022,B350,Brisbane (BNE / YBBN),Emerald (EMD / YEML),11:51 pm,1:23 am,92,,,,,,,,,,,,,,,,,,,
FD629,14/7/2022,PC12,Broome Int'l (BME / YBRM),Meekatharra (MKR / YMEK),11:56 pm,2:21 am,145,,,,,,,,,,,,,,,,,,,
FD619,15/7/2022,PC12,Jandakot (JAD / YPJT),Carnarvon (CVQ / YCAR),12:17 am,2:22 am,125,,,,,,,,,,,,,,,,,,,
FD608,15/7/2022,PC12,Port Hedland Int'l (PHE / YPPD),Paraburdoo (YPBO),12:56 am,1:55 am,59,,,,,,,,,,,,,,,,,,,
FD493,15/7/2022,BE20,Toowoomba (YTWB),Charleville (CTL / YBCV),12:57 am,2:16 am,79,,,,,,,,,,,,,,,,,,,
FD427,15/7/2022,B350,Gladstone (GLT / YGLA),Brisbane (BNE / YBBN),12:59 am,2:04 am,65,,,,,,,,,,,,,,,,,,,
FD278,15/7/2022,BE20,Broken Hill (BHQ / YBHI),Adelaide Int'l (ADL / YPAD),1:16 am,2:28 am,72,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Kingscote (KGC / YKSC),1:20 am,1:42 am,22,,,,,,,,,,,,,,,,,,,
FD449,15/7/2022,B350,Emerald (EMD / YEML),Rockhampton (ROK / YBRK),1:56 am,2:33 am,37,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Kingscote (KGC / YKSC),Adelaide Int'l (ADL / YPAD),2:24 am,2:47 am,23,,,,,,,,,,,,,,,,,,,
FD629,15/7/2022,PC12,Meekatharra (MKR / YMEK),Jandakot (JAD / YPJT),2:53 am,4:34 am,101,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Wudinna (YWUD),3:38 am,4:33 am,55,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Wudinna (YWUD),Adelaide Int'l (ADL / YPAD),5:03 am,5:55 am,52,,,,,,,,,,,,,,,,,,,
FD278,15/7/2022,BE20,Adelaide Int'l (ADL / YPAD),Broken Hill (BHQ / YBHI),5:43 am,6:40 am,57,,,,,,,,,,,,,,,,,,,
FD493,15/7/2022,BE20,Charleville (CTL / YBCV),Yowah (YYWA),7:36 am,8:16 am,40,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Pinaroo (YPNN),8:11 am,8:45 am,34,,,,,,,,,,,,,,,,,,,
FD456,15/7/2022,BE20,Rockhampton (ROK / YBRK),Kingaroy (KGY / YKRY),8:15 am,9:10 am,55,,,,,,,,,,,,,,,,,,,
FD425,15/7/2022,BE20,Bundaberg (BDB / YBUD),Gayndah (GAH / YGAY),8:21 am,8:41 am,20,,,,,,,,,,,,,,,,,,,
FD853,15/7/2022,PC12,Alice Springs (ASP / YBAS),Tennant Creek (TCA / YTNK),9:03 am,10:11 am,68,,,,,,,,,,,,,,,,,,,
FD423,15/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Cairns Int'l (CNS / YBCS),9:19 am,10:11 am,52,,,,,,,,,,,,,,,,,,,
FD467,15/7/2022,BE20,Brisbane (BNE / YBBN),Toowoomba (YTWB),9:20 am,9:41 am,21,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Pinaroo (YPNN),Renmark (RMK / YREN),9:23 am,9:48 am,25,,,,,,,,,,,,,,,,,,,
FD856,15/7/2022,PC12,Alice Springs (ASP / YBAS),Hermannsburg (HMG / YHMB),9:24 am,10:42 am,78,,,,,,,,,,,,,,,,,,,
FD425,15/7/2022,BE20,Gayndah (GAH / YGAY),Bundaberg (BDB / YBUD),9:27 am,9:49 am,22,,,,,,,,,,,,,,,,,,,
FD489,15/7/2022,BE20,Cairns Int'l (CNS / YBCS),Townsville Int'l / RAAF (TSV / YBTL),9:40 am,10:22 am,42,,,,,,,,,,,,,,,,,,,
FD530,15/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Port Augusta (PUG / YPAG),9:42 am,10:26 am,44,,,,,,,,,,,,,,,,,,,
FD416,15/7/2022,BE20,Mount Isa (ISA / YBMA),Townsville Int'l / RAAF (TSV / YBTL),9:56 am,11:43 am,107,,,,,,,,,,,,,,,,,,,
FD467,15/7/2022,BE20,Toowoomba (YTWB),Saint George (SGO / YSGE),10:02 am,10:50 am,48,,,,,,,,,,,,,,,,,,,
FD602,15/7/2022,PC12,Meekatharra (MKR / YMEK),Geraldton (GET / YGEL),10:05 am,11:28 am,83,,,,,,,,,,,,,,,,,,,
FD608,15/7/2022,PC12,Port Hedland Int'l (PHE / YPPD),Onslow (ONS / YOLW),10:06 am,11:12 am,66,,,,,,,,,,,,,,,,,,,
FD856,15/7/2022,PC12,Hermannsburg (HMG / YHMB),Alice Springs (ASP / YBAS),10:11 am,11:06 am,55,,,,,,,,,,,,,,,,,,,
FD456,15/7/2022,BE20,Kingaroy (KGY / YKRY),Brisbane (BNE / YBBN),10:13 am,10:41 am,28,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Renmark (RMK / YREN),Mount Gambier (MGB / YMTG),10:36 am,11:34 am,58,,,,,,,,,,,,,,,,,,,
FD425,15/7/2022,BE20,Bundaberg (BDB / YBUD),Hervey Bay (HVB / YHBA),10:44 am,10:58 am,14,,,,,,,,,,,,,,,,,,,
FD530,15/7/2022,PC12,Port Augusta (PUG / YPAG),Port Pirie (PPI / YPIR),10:47 am,11:04 am,17,,,,,,,,,,,,,,,,,,,
FD423,15/7/2022,B350,Cairns Int'l (CNS / YBCS),Townsville Int'l / RAAF (TSV / YBTL),10:51 am,11:37 am,46,,,,,,,,,,,,,,,,,,,
FD480,15/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Innisfail (YIFL),10:52 am,11:23 am,31,,,,,,,,,,,,,,,,,,,
FD427,15/7/2022,B350,Brisbane (BNE / YBBN),Hervey Bay (HVB / YHBA),11:29 am,12:02 pm,33,,,,,,,,,,,,,,,,,,,
FD449,15/7/2022,B350,Rockhampton (ROK / YBRK),Emerald (EMD / YEML),11:32 am,12:05 pm,33,,,,,,,,,,,,,,,,,,,
FD467,15/7/2022,BE20,Saint George (SGO / YSGE),Toowoomba (YTWB),11:46 am,12:36 pm,50,,,,,,,,,,,,,,,,,,,
FD480,15/7/2022,B350,Innisfail (YIFL),Brisbane (BNE / YBBN),11:46 am,2:31 pm,165,,,,,,,,,,,,,,,,,,,
FD456,15/7/2022,BE20,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),11:56 am,12:36 pm,40,,,,,,,,,,,,,,,,,,,
FD608,15/7/2022,PC12,Onslow (ONS / YOLW),Solomon (SLJ / YSOL),12:09 pm,12:52 pm,43,,,,,,,,,,,,,,,,,,,
FD602,15/7/2022,PC12,Geraldton (GET / YGEL),Jandakot (JAD / YPJT),12:14 pm,1:22 pm,68,,,,,,,,,,,,,,,,,,,
FD530,15/7/2022,PC12,Port Pirie (PPI / YPIR),Adelaide Int'l (ADL / YPAD),12:16 pm,12:55 pm,39,,,,,,,,,,,,,,,,,,,
FD425,15/7/2022,BE20,Hervey Bay (HVB / YHBA),Brisbane (BNE / YBBN),12:20 pm,1:09 pm,49,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Mount Gambier (MGB / YMTG),Adelaide Int'l (ADL / YPAD),12:32 pm,1:37 pm,65,,,,,,,,,,,,,,,,,,,
FD449,15/7/2022,B350,Emerald (EMD / YEML),Theodore (YTDR),12:51 pm,1:26 pm,35,,,,,,,,,,,,,,,,,,,
FD624J,15/7/2022,PC24,Jandakot (JAD / YPJT),Geraldton (GET / YGEL),1:07 pm,1:50 pm,43,,,,,,,,,,,,,,,,,,,
FD456,15/7/2022,BE20,Bundaberg (BDB / YBUD),Brisbane (BNE / YBBN),1:13 pm,1:58 pm,45,,,,,,,,,,,,,,,,,,,
FD489,15/7/2022,BE20,Townsville Int'l / RAAF (TSV / YBTL),Cairns Int'l (CNS / YBCS),1:23 pm,2:15 pm,52,,,,,,,,,,,,,,,,,,,
FD608,15/7/2022,PC12,Solomon (SLJ / YSOL),Port Hedland Int'l (PHE / YPPD),1:25 pm,1:56 pm,31,,,,,,,,,,,,,,,,,,,
FD467,15/7/2022,BE20,Toowoomba (YTWB),Roma (RMA / YROM),1:43 pm,2:30 pm,47,,,,,,,,,,,,,,,,,,,
FD449,15/7/2022,B350,Theodore (YTDR),Rockhampton (ROK / YBRK),1:48 pm,2:15 pm,27,,,,,,,,,,,,,,,,,,,
FD456,15/7/2022,Unknown,Brisbane (BNE / YBBN),Brisbane (BNE / YBBN),1:58 pm,2:01 pm,3,,,,,,,,,,,,,,,,,,,
FD602,15/7/2022,PC12,Jandakot (JAD / YPJT),Meekatharra (MKR / YMEK),2:15 pm,3:43 pm,88,,,,,,,,,,,,,,,,,,,
FD623,15/7/2022,PC12,Broome Int'l (BME / YBRM),Mitchell Plateau (YMIP),2:26 pm,3:43 pm,77,,,,,,,,,,,,,,,,,,,
FD630J,15/7/2022,PC24,Jandakot (JAD / YPJT),Derby (DRB / YDBY),2:28 pm,4:46 pm,138,,,,,,,,,,,,,,,,,,,
FD530,15/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Wilpena Pound (YHAW),2:43 pm,3:35 pm,52,,,,,,,,,,,,,,,,,,,
FD624J,15/7/2022,PC24,Geraldton (GET / YGEL),Jandakot (JAD / YPJT),2:51 pm,3:35 pm,44,,,,,,,,,,,,,,,,,,,
FD416,15/7/2022,BE20,Townsville Int'l / RAAF (TSV / YBTL),Mount Isa (ISA / YBMA),2:58 pm,4:50 pm,112,,,,,,,,,,,,,,,,,,,
FD423,15/7/2022,B350,Townsville Int'l / RAAF (TSV / YBTL),Cairns Int'l (CNS / YBCS),3:01 pm,3:49 pm,48,,,,,,,,,,,,,,,,,,,
FD467,15/7/2022,BE20,Roma (RMA / YROM),Toowoomba (YTWB),3:01 pm,3:51 pm,50,,,,,,,,,,,,,,,,,,,
FD534,15/7/2022,PC12,Adelaide Int'l (ADL / YPAD),Port Lincoln (PLO / YPLC),3:11 pm,3:56 pm,45,,,,,,,,,,,,,,,,,,,
FD493,15/7/2022,BE20,Yowah (YYWA),Charleville (CTL / YBCV),3:15 pm,3:54 pm,39,,,,,,,,,,,,,,,,,,,
FD608,15/7/2022,PC12,Port Hedland Int'l (PHE / YPPD),Christmas Creek (CKW / YCHK),3:15 pm,3:55 pm,40,,,,,,,,,,,,,,,,,,,
FD874,15/7/2022,PC12,Darwin Int'l / RAAF (DRW / YPDN),Maningrida (MNG / YMGD),3:45 pm,4:37 pm,52,,,,,,,,,,,,,,,,,,,
FD425,15/7/2022,BE20,Brisbane (BNE / YBBN),Bundaberg (BDB / YBUD),3:53 pm,4:32 pm,39,,,,,,,,,,,,,,,,,,,
FD530,15/7/2022,PC12,Wilpena Pound (YHAW),Booleroo Centre (YBOC),4:04 pm,4:20 pm,16,,,,,,,,,,,,,,,,,,,
FD449,15/7/2022,B350,Rockhampton (ROK / YBRK),Dysart (DYA / YDYS),4:06 pm,4:41 pm,35,,,,,,,,,,,,,,,,,,,
FD456,15/7/2022,BE20,Brisbane (BNE / YBBN),Rockhampton (ROK / YBRK),4:12 pm,5:21 pm,69,,,,,,,,,,,,,,,,,,,
FD467,15/7/2022,BE20,Toowoomba (YTWB),Brisbane (BNE / YBBN),4:24 pm,4:44 pm,20,,,,,,,,,,,,,,,,,,,
FD423,15/7/2022,B350,Cairns Int'l (CNS / YBCS),Townsville Int'l / RAAF (TSV / YBTL),4:25 pm,5:09 pm,44,,,,,,,,,,,,,,,,,,,
FD623,15/7/2022,PC12,Mitchell Plateau (YMIP),Lagrange Bay (YLGB),4:25 pm,5:50 pm,85,,,,,,,,,,,,,,,,,,,
FD623,15/7/2022,PC12,Mitchell Plateau (YMIP),Broome Int'l (BME / YBRM),4:25 pm,Diverted,NA,,,,,,,,,,,,,,,,,,,
FD480,15/7/2022,B350,Brisbane (BNE / YBBN),Townsville Int'l / RAAF (TSV / YBTL),4:27 pm,6:55 pm,148,,,,,,,,,,,,,,,,,,,
FD608,15/7/2022,PC12,Christmas Creek (CKW / YCHK),Port Hedland Int'l (PHE / YPPD),4:31 pm,5:21 pm,50,,,,,,,,,,,,,,,,,,,
FD425,15/7/2022,Unknown,Bundaberg (BDB / YBUD),Bundaberg (BDB / YBUD),4:32 pm,4:32 pm,0,,,,,,,,,,,,,,,,,,,
FD856,15/7/2022,PC12,Alice Springs (ASP / YBAS),Alice Springs (ASP / YBAS),4:34 pm,4:52 pm,18,,,,,,,,,,,,,,,,,,,
